"","String","Count"
"411","when_it",107217
"579","that_she",107173
"13180","go_a",106851
"979","the_man",106460
"1756","them_i",105800
"613","there_were",105747
"605","what_we",105674
"1825","in_on",105516
"226","make_it",105280
"475","got_to",104999
"486","that_would",104866
"9106","u_were",104766
"287","is_going",104546
"986","how_the",104483
"28534","or_this",104397
"642","i_said",104326
"328","we_had",104249
"3191","or_to",104178
"28582","the_who",104143
"331","to_give",104103
"388","those_who",103918
"1578","he_can",103871
"4894","u_get",103869
"541","on_it",103477
"262","for_this",103257
"9650","to_so",103217
"780","side_of",103159
"335","the_whole",103003
"593","the_city",102868
"1090","was_to",102839
"704","here_in",102776
"12779","way_from",102748
"1308","for_example",102576
"580","their_own",102509
"29621","is_was",102416
"320","to_your",102400
"13086","i'm_no",102330
"740","across_the",102246
"626","what_do",102088
"5699","see_i",102074
"387","when_we",101931
"1260","the_us",101895
"582","me_that",101689
"7061","so_a",101642
"304","don't_have",101501
"393","you_were",101346
"3410","u_r",101343
"485","each_other",101105
"13144","a_a",101091
"484","does_not",100776
"8132","how_a",100695
"598","make_the",100675
"569","last_year",100656
"14555","for_he",100649
"17566","w_me",100567
"198","see_you",100561
"810","the_great",100483
"758","if_he",100482
"19308","the_mid",100399
"9944","u_will",100373
"440","the_top",100346
"12494","on_is",100173
"3323","on_for",100055
"435","this_was",99960
"21641","hey_can",99938
"610","the_year",99912
"570","not_only",99848
"850","against_the",99749
"429","for_some",99709
"1839","use_a",99387
"700","with_his",99282
"22721","cause_it",99274
"696","and_what",99239
"511","for_it",99007
"332","to_use",98986
"534","a_year",98911
"363","who_is",98789
"45450","cent_of",98569
"760","they_can",98438
"635","with_it",98285
"2805","or_in",98012
"285","to_all",97983
"545","of_what",97890
"958","as_if",97871
"286","you_get",97839
"681","under_the",97792
"685","sort_of",97736
"972","at_me",97708
"630","at_my",97624
"412","enough_to",97620
"1730","one_who",97518
"618","a_small",97305
"133","i'm_not",97270
"7031","or_your",97242
"212","you_will",97213
"1537","me_back",97197
"33150","it_ca",96974
"465","away_from",96870
"3331","the_president",96808
"5111","you_an",96791
"177","i_get",96658
"30804","me_p",96588
"370","be_able",96569
"718","because_it",96424
"333","she_is",96406
"20527","come_a",96360
"1506","it_be",96335
"599","a_man",96310
"544","it_on",96227
"211","my_life",96089
"18363","even_i",95980
"15530","can_a",95942
"1326","said_i",95840
"1030","the_door",95821
"1314","the_u.s",95414
"476","if_we",95259
"632","as_they",95199
"687","today_i",94883
"752","that_there",94842
"804","day_and",94834
"660","do_the",94752
"447","might_be",94714
"191","last_night",94708
"453","must_be",94514
"32721","they_wo",94419
"671","of_me",94405
"651","what_they",94325
"1746","me_out",94098
"1323","out_that",94073
"280","so_many",93837
"369","and_not",93803
"577","of_people",93620
"1071","the_car",93493
"523","was_so",93452
"890","the_old",93362
"32583","n't_you",93361
"572","the_second",93332
"6695","is_time",93330
"1008","though_i",93315
"644","many_of",93286
"14919","i_to",93283
"546","am_i",93218
"915","they_had",93153
"707","why_i",93062
"2898","me_from",92942
"20989","or_all",92878
"1102","since_the",92685
"7688","or_her",92630
"1348","way_i",92395
"32782","n't_wait",92370
"7047","of_in",92200
"1210","then_the",92193
"25805","on_he",91935
"45357","and_wo",91764
"604","with_her",91622
"26752","w_u",91451
"3024","more_i",91398
"2232","life_i",91351
"308","i_guess",91298
"203","i_really",91276
"270","and_my",91206
"6389","and_u",91047
"1171","of_its",90952
"884","to_their",90909
"1536","me_with",90909
"415","rest_of",90828
"555","the_word",90769
"477","talking_about",90636
"683","but_they",90538
"365","went_to",90475
"539","are_so",90439
"568","but_you",90420
"2691","or_more",90388
"7209","u_and",90197
"5106","that_so",90153
"19513","the_for",90130
"348","have_you",89946
"469","i'm_a",89900
"637","us_to",89886
"28637","talk_a",89771
"257","for_your",89693
"445","the_follow",89645
"3295","percent_of",89641
"2170","at_one",89568
"344","for_all",89558
"783","the_back",89472
"1064","said_the",89426
"1416","a_part",89398
"498","fact_that",89377
"30688","can_t",89327
"374","couple_of",89223
"996","and_as",89220
"32585","n't_do",89172
"1201","and_of",89115
"741","rather_than",88971
"702","him_to",88885
"551","so_we",88871
"10729","much_a",88852
"30066","at_will",88847
"1831","the_american",88831
"1204","her_to",88755
"4498","or_that",88742
"14277","ate_a",88578
"1785","one_to",88568
"7990","in_or",88553
"1632","and_go",88398
"1630","one_in",88345
"12011","of_st",88298
"11334","u_for",88254
"873","and_her",88247
"32591","n't_go",88213
"449","and_all",87891
"1185","only_a",87863
"271","on_your",87832
"614","are_in",87718
"2140","people_i",87685
"300","we_will",87673
"506","say_that",87664
"558","tell_you",87627
"21946","me_u",87618
"384","instead_of",87426
"3250","down_a",87386
"595","had_the",87210
"4639","that_on",86941
"5902","to_as",86940
"27219","the_dr",86932
"880","on_her",86786
"1303","had_no",86761
"4117","led_to",86739
"19558","u_could",86729
"851","and_some",86671
"964","was_an",86580
"310","to_hear",86508
"586","don't_think",86456
"15448","more_a",86401
"787","based_on",86274
"1336","at_that",86228
"433","like_that",86168
"592","being_a",86138
"887","but_that",86059
"425","the_book",86024
"259","you_and",85957
"664","but_we",85913
"15159","he_or",85793
"10239","his_time",85790
"375","how_much",85629
"241","you_for",85444
"22657","me_time",85345
"31360","as_just",85233
"6774","u_need",85197
"188","forward_to",85180
"29645","u_be",85156
"566","you_could",85069
"6853","not_go",84888
"584","and_is",84856
"37066","the_ear",84533
"16228","a_i",84422
"2061","bout_to",84417
"1270","say_i",84358
"634","that_this",84325
"6362","think_a",84230
"15003","a_and",84180
"35862","that_ca",84046
"4248","is_of",84002
"573","as_much",83807
"171","can't_wait",83776
"1574","our_own",83542
"756","or_not",83434
"4404","now_it",83275
"8614","u_should",82924
"521","but_not",82750
"380","out_there",82551
"961","a_real",82545
"382","up_on",82452
"2260","at_some",82426
"991","me_up",82356
"318","with_me",82285
"451","first_time",82262
"1040","that_in",82253
"694","out_in",82248
"2143","here_to",82225
"962","to_him",82170
"19068","can_no",82035
"20990","cause_they",81853
"693","high_school",81846
"640","talk_about",81687
"452","we_need",81659
"1689","we_go",81448
"2614","at_his",81301
"554","to_tell",81186
"18546","a_wee",81071
"431","out_and",81062
"819","did_i",81029
"6077","for_u",81018
"1978","if_a",80959
"1050","see_a",80942
"1133","what_he",80763
"342","you_need",80717
"362","too_much",80713
"1440","the_air",80489
"17603","or_his",80446
"836","because_they",80303
"419","hard_to",80297
"446","to_our",80208
"774","tried_to",80168
"338","ready_to",80009
"421","the_game",79959
"372","it_all",79871
"1914","you_be",79866
"2672","though_the",79813
"2265","they_did",79775
"1200","while_the",79635
"17114","it_seem",79627
"517","don't_want",79412
"750","the_middle",79341
"350","you_should",79324
"550","a_week",79321
"1043","his_own",79302
"326","this_morning",79266
"578","and_more",79236
"609","and_if",78983
"17632","u_can't",78739
"5797","with_so",78530
"7322","as_that",78391
"617","to_look",78366
"3070","ok_i",78340
"985","when_she",78308
"854","made_a",78226
"294","hope_you",78218
"11992","the_tea",78202
"17752","even_tho",78106
"620","to_talk",77960
"603","has_to",77944
"510","to_put",77897
"918","and_their",77673
"15786","u_see",77645
"25427","side_the",77379
"2698","me_is",77343
"458","this_time",77340
"3485","at_and",77209
"32825","n't_i",77019
"932","the_real",76918
"497","you_can't",76909
"1347","when_a",76878
"10250","out_you",76654
"1482","me_so",76637
"16230","til_the",76575
"779","front_of",76501
"665","for_her",76427
"15920","rt_to",76281
"461","to_play",76252
"699","well_i",76212
"806","day_to",76203
"1236","in_new",76188
"701","and_how",76178
"42649","the_d.c",76067
"10300","i_won",76059
"1108","here_and",75915
"22151","a_for",75872
"12105","the_fam",75815
"6395","up_of",75789
"7651","one_else",75764
"7625","ever_be",75756
"2027","he_didn't",75712
"686","on_their",75688
"1018","why_do",75611
"668","you_see",75605
"32588","n't_like",75590
"1295","the_problem",75551
"441","it_up",75531
"2198","has_no",75436
"691","and_this",75406
"371","having_a",75191
"390","so_far",75187
"18754","the_is",75013
"315","lots_of",74978
"813","for_his",74938
"1128","than_i",74935
"2187","among_the",74848
"676","in_order",74805
"1211","am_a",74746
"820","of_time",74618
"945","until_the",74585
"31631","what_happen",74463
"1653","the_national",74412
"402","need_a",74362
"2905","out_this",74338
"1157","thought_i",74325
"500","going_on",74262
"2433","which_the",74057
"662","last_week",73970
"5625","her_the",73970
"17948","or_their",73816
"849","that_has",73803
"516","the_story",73769
"2810","as_one",73758
"706","what_it",73750
"1049","who_was",73726
"6945","my_fav",73699
"1633","the_government",73664
"15141","will_no",73652
"533","and_get",73632
"543","wants_to",73614
"1153","one_is",73592
"1741","do_so",73571
"785","know_the",73566
"471","a_day",73552
"3266","she_did",73504
"7658","rt_and",73457
"4632","the_sea",73291
"871","to_that",73224
"383","i_see",73159
"894","the_idea",73155
"2731","now_you",73003
"1607","we_did",72951
"1460","the_street",72890
"293","feel_like",72829
"773","how_do",72774
"739","my_friend",72752
"725","people_are",72745
"8001","love_i",72739
"27552","sing_the",72737
"34068","the_thin",72654
"591","down_to",72615
"3977","or_any",72606
"1113","a_large",72550
"1165","the_case",72520
"1022","the_week",72508
"2693","him_i",72476
"759","and_was",72472
"245","i_hate",72461
"588","can_i",72434
"366","it_out",72379
"1986","man_i",72375
"999","sense_of",72331
"23231","on_on",72262
"606","even_though",72228
"31453","you_re",72105
"459","like_it",72070
"355","to_start",71976
"590","and_now",71967
"878","just_as",71909
"1353","no_i",71893
"679","seems_to",71823
"9291","here_you",71812
"4274","not_i",71796
"379","about_to",71757
"842","take_the",71701
"556","was_just",71607
"3519","know_a",71604
"4055","the_part",71447
"4260","can_not",71364
"30443","made_i",71312
"1105","be_an",71161
"628","that_will",71114
"12185","the_pub",71052
"15767","now_how",71048
"1680","the_company",70991
"730","could_have",70974
"520","will_have",70637
"1186","they_would",70626
"518","can_do",70615
"409","decided_to",70609
"385","up_for",70443
"526","like_this",70405
"507","think_of",70293
"2393","out_what",70212
"6068","this_on",70166
"23019","night_a",70150
"777","so_you",70124
"494","for_that",70101
"407","i_should",70079
"422","can_you",70036
"755","a_way",69976
"852","in_front",69945
"864","them_in",69931
"708","along_with",69787
"34588","to_dr",69719
"3130","have_i",69682
"960","said_that",69651
"514","to_meet",69596
"621","to_think",69547
"9461","only_on",69539
"463","is_just",69532
"33030","we_wo",69527
"650","even_if",69499
"745","was_going",69444
"1663","the_number",69434
"450","i_saw",69421
"747","be_on",69365
"2899","the_high",69314
"1545","the_work",69288
"746","the_more",69252
"938","and_even",69182
"859","may_have",69150
"816","we_don't",69120
"37615","and_ca",69109
"775","the_future",69083
"455","know_how",69008
"770","with_some",69004
"1800","i_use",68981
"658","all_that",68911
"563","is_what",68878
"2559","the_thing",68875
"356","love_the",68869
"296","i_wish",68855
"4791","just_go",68855
"2697","on_with",68547
"656","before_i",68442
"25087","a_sec",68436
"3229","the_wind",68406
"8308","or_on",68405
"832","for_their",68372
"519","to_try",68321
"8068","end_to",68300
"4991","u_guys",68281
"733","do_with",68261
"2647","at_her",68204
"400","time_for",68173
"1127","in_some",68105
"3418","the_late",68078
"1848","story_of",68077
"2893","the_art",68005
"2689","just_be",67970
"3211","work_i",67947
"19905","u_would",67911
"1581","to_some",67877
"15226","at_no",67667
"5383","the_plan",67544
"2518","out_how",67475
"3012","her_in",67266
"10400","u_so",67221
"423","my_own",67214
"9727","it's_no",67180
"474","i_wanted",67168
"1722","who_had",67118
"3597","have_so",67034
"794","in_one",66974
"1651","through_a",66884
"990","so_it",66831
"537","with_this",66699
"325","is_my",66659
"478","make_sure",66607
"922","who_have",66606
"905","less_than",66564
"1012","much_of",66552
"874","and_when",66449
"858","no_longer",66383
"768","you_would",66281
"1084","but_in",66219
"2822","off_a",66195
"18622","u_did",66040
"1541","as_she",66014
"289","love_to",66008
"5041","the_child",65967
"4834","believe_i",65950
"749","is_now",65820
"29293","son_i",65735
"10321","that_do",65668
"427","get_it",65656
"530","tell_me",65645
"8599","all_right",65467
"1170","he_will",65464
"15292","u_the",65363
"602","the_show",65303
"38016","the_quest",65299
"698","for_us",65224
"791","find_a",65222
"716","seem_to",65103
"35010","she_wo",65073
"882","order_to",65070
"923","how_you",64958
"799","is_also",64920
"712","will_not",64897
"811","not_have",64759
"1594","were_the",64708
"625","is_still",64691
"8673","u_like",64536
"29201","ok_for",64386
"1832","you_did",64300
"978","with_their",64212
"663","you_so",64191
"727","since_i",64184
"1387","any_other",64162
"643","i_knew",64146
"17013","own_i",64119
"18523","y_u",64093
"237","i've_been",64040
"797","do_that",64038
"1413","the_public",64016
"15812","the_of",64015
"248","follow_me",63987
"8358","with_u",63939
"1897","likely_to",63925
"2224","the_bus",63882
"1315","but_there",63848
"1755","the_question",63759
