"","String","Count"
"204","we_want_to",14485
"205","seems_to_be",14449
"206","and_this_is",14445
"207","that_there_is",14425
"208","wo_n't_be",14420
"209","would_have_to",14337
"210","the_center_of",14324
"211","based_on_the",14323
"212","in_other_words",14233
"213","has_been_a",14217
"214","and_he_was",14163
"215","the_importance_of",14158
"216","around_the_world",14073
"217","on_the_floor",14059
"218","have_to_do",14042
"219","of_the_first",14017
"220","the_people_who",13983
"221","n't_have_a",13949
"222","they_want_to",13928
"223","the_beginning_of",13896
"224","to_have_to",13896
"225","the_development_of",13895
"226","at_this_point",13885
"227","and_a_half",13852
"228","the_other_side",13818
"229","the_most_important",13781
"230","i_think_he",13760
"231","of_the_people",13756
"232","a_member_of",13713
"233","that_would_be",13670
"234","a_chance_to",13669
"235","on_the_ground",13610
"236","new_york_times",13476
"237","all_over_the",13473
"238","if_you_want",13433
"239","a_way_to",13416
"240","to_talk_to",13413
"241","i_think_i",13409
"242","a_result_of",13363
"243","in_this_case",13341
"244","the_edge_of",13289
"245","the_size_of",13281
"246","in_a_way",13240
"247","all_the_way",13214
"248","there_will_be",13200
"249","is_in_the",13169
"250","and_it_is",13134
"251","the_role_of",13132
"252","a_part_of",13101
"253","that_we_have",13095
"254","if_you_have",13078
"255","and_i_don't",13070
"256","of_the_day",12985
"257","you_need_to",12973
"258","to_make_it",12928
"259","has_to_be",12896
"260","for_more_than",12880
"261","that_they_were",12797
"262","it_was_not",12794
"263","i_was_a",12775
"264","that_was_the",12749
"265","the_american_people",12728
"266","go_back_to",12714
"267","people_who_are",12648
"268","for_a_while",12632
"269","what_are_you",12628
"270","by_the_way",12625
"271","on_top_of",12621
"272","the_history_of",12616
"273","first_of_all",12594
"274","for_a_long",12553
"275","if_you_don't",12543
"276","more_likely_to",12532
"277","that_they_are",12524
"278","men_and_women",12508
"279","in_the_end",12502
"280","the_middle_east",12448
"281","well_as_the",12433
"282","that_kind_of",12380
"283","when_it_comes",12348
"284","is_not_the",12324
"285","of_the_nation",12296
"286","the_state_of",12268
"287","the_federal_government",12263
"288","in_the_u.s",12238
"289","you_very_much",12230
"290","that_i_was",12226
"291","i_had_a",12217
"292","do_n't_like",12201
"293","more_and_more",12199
"294","were_going_to",12198
"295","out_in_the",12157
"296","he_wanted_to",12153
"297","thank_you_very",12102
"298","whether_or_not",12097
"299","the_case_of",12095
"300","in_the_case",12089
"301","do_you_know",12086
"302","and_that_is",12083
"303","been_able_to",12069
"304","people_in_the",12063
"305","get_out_of",12033
"306","may_not_be",12033
"307","it_has_been",12027
"308","the_amount_of",12021
"309","one_of_his",11999
"310","middle_of_the",11988
"311","of_the_state",11965
"312","he_had_a",11934
"313","it_comes_to",11925
"314","over_the_past",11912
"315","in_the_future",11902
"316","the_united_nations",11877
"317","some_kind_of",11831
"318","want_to_do",11769
"319","he_had_been",11741
"320","that_she_was",11703
"321","of_the_house",11673
"322","the_name_of",11638
"323","that_this_is",11613
"324","a_few_years",11597
"325","of_the_other",11596
"326","take_care_of",11596
"327","to_find_out",11593
"328","was_the_first",11588
"329","i_think_you",11527
"330","will_be_a",11526
"331","in_the_next",11525
"332","the_right_to",11509
"333","what_kind_of",11504
"334","out_to_be",11489
"335","the_next_day",11486
"336","that_there_are",11458
"337","and_the_other",11453
"338","in_the_late",11428
"339","there_are_a",11427
"340","of_the_national",11382
"341","a_pair_of",11336
"342","it_in_the",11316
"343","the_cost_of",11316
"344","of_all_the",11268
"345","a_piece_of",11264
"346","do_n't_get",11264
"347","supposed_to_be",11254
"348","the_need_for",11241
"349","back_in_the",11239
"350","do_you_have",11223
"351","of_the_things",11198
"352","over_the_years",11173
"353","and_if_you",11162
"354","the_ability_to",11120
"355","in_the_air",11093
"356","would_n't_be",11091
"357","to_keep_the",11090
"358","he_did_not",11067
"359","that_can_be",11065
"360","used_to_be",11052
"361","what_to_do",11042
"362","ca_n't_be",11022
"363","this_kind_of",10999
"364","of_the_city",10992
"365","united_states_and",10979
"366","all_of_us",10976
"367","the_nature_of",10936
"368","does_n't_have",10929
"369","it_to_the",10861
"370","the_way_to",10857
"371","down_to_the",10856
"372","went_to_the",10828
"373","it_can_be",10809
"374","have_been_a",10792
"375","but_i_don't",10777
"376","a_look_at",10775
"377","in_the_back",10771
"378","there_are_no",10762
"379","i_would_have",10761
"380","a_great_deal",10758
"381","it_may_be",10752
"382","seem_to_be",10748
"383","the_face_of",10736
"384","will_have_to",10716
"385","the_age_of",10707
"386","parts_of_the",10697
"387","the_process_of",10683
"388","that_there_was",10678
"389","and_i_have",10599
"390","do_you_want",10547
"391","the_course_of",10519
"392","the_same_thing",10518
"393","of_the_time",10484
"394","half_of_the",10463
"395","likely_to_be",10459
"396","the_side_of",10433
"397","any_of_the",10415
"398","he_had_to",10402
"399","out_of_a",10380
"400","a_lot_more",10376
"401","to_take_the",10364
"402","it_had_been",10357
"403","the_presence_of",10356
"404","to_the_united",10343
"405","in_the_new",10342
"406","the_majority_of",10340
"407","i_was_in",10335
"408","it_was_just",10332
"409","the_time_of",10277
"410","that_is_the",10263
"411","at_the_top",10254
"412","n't_know_how",10246
"413","in_the_house",10241
"414","each_of_the",10216
"415","the_bottom_of",10183
"416","to_be_an",10179
"417","want_to_go",10157
"418","chairman_of_the",10143
"419","of_new_york",10138
"420","trying_to_get",10127
"421","to_tell_you",10122
"422","seemed_to_be",10102
"423","to_find_a",10071
"424","needs_to_be",10056
"425","thank_you_for",10055
"426","was_able_to",10044
"427","but_in_the",10032
"428","as_if_he",10008
"429","the_heart_of",9984
"430","in_the_way",9971
"431","going_to_take",9945
"432","i_think_they",9934
"433","up_on_the",9934
"434","going_to_go",9910
"435","for_the_next",9905
"436","they_have_to",9896
"437","would_n't_have",9893
"438","for_a_few",9884
"439","of_the_same",9882
"440","the_bush_administration",9854
"441","and_there_was",9825
"442","edge_of_the",9813
"443","may_have_been",9774
"444","head_of_the",9769
"445","know_how_to",9768
"446","a_man_who",9759
"447","to_get_to",9757
"448","you_can_see",9750
"449","do_n't_need",9743
"450","the_story_of",9720
"451","you_look_at",9710
"452","between_the_two",9709
"453","i_do_not",9702
"454","the_sound_of",9699
"455","the_things_that",9670
"456","she_was_a",9664
"457","to_have_the",9617
"458","out_of_his",9615
"459","the_possibility_of",9612
"460","to_do_so",9609
"461","n't_have_the",9602
"462","in_one_of",9594
"463","have_to_go",9589
"464","when_she_was",9584
"465","come_up_with",9558
"466","is_a_very",9541
"467","it_could_be",9540
"468","this_is_what",9539
"469","the_lack_of",9526
"470","is_on_the",9502
"471","i_think_there",9489
"472","in_the_process",9466
"473","to_do_is",9465
"474","do_n't_see",9451
"475","in_recent_years",9450
"476","some_of_them",9433
"477","the_basis_of",9405
"478","there_have_been",9398
"479","at_least_one",9390
"480","in_the_city",9387
"481","want_to_know",9362
"482","in_the_face",9360
"483","some_of_these",9349
"484","the_form_of",9330
"485","the_effects_of",9326
"486","a_bit_of",9320
"487","to_create_a",9301
"488","be_in_the",9294
"489","i_know_that",9293
"490","the_level_of",9260
"491","over_the_next",9247
"492","and_that_the",9234
"493","this_was_a",9229
"494","for_me_to",9227
"495","on_the_way",9222
"496","to_have_been",9196
"497","the_question_of",9195
"498","all_of_this",9181
"499","to_do_the",9178
"500","back_and_forth",9154
"501","in_los_angeles",9152
"502","would_not_be",9139
"503","and_that_was",9134
"504","out_on_the",9133
"505","his_or_her",9132
"506","a_few_days",9129
"507","the_same_way",9123
"508","a_little_more",9107
"509","was_on_the",9096
"510","the_idea_that",9087
"511","of_the_best",9078
"512","it_should_be",9069
"513","is_that_it",9068
"514","a_few_minutes",9053
"515","but_if_you",9051
"516","he_wants_to",9046
"517","a_time_when",9038
"518","to_see_if",9023
"519","in_favor_of",9021
"520","the_results_of",9019
"521","no_matter_how",9014
"522","in_the_state",8983
"523","the_quality_of",8982
"524","kind_of_a",8979
"525","is_n't_it",8976
"526","might_have_been",8962
"527","to_get_out",8961
"528","and_one_of",8957
"529","he_was_the",8951
"530","over_the_last",8946
"531","they_are_not",8943
"532","the_value_of",8939
"533","that_he_would",8936
"534","what_is_the",8932
"535","by_the_end",8930
"536","the_opportunity_to",8915
"537","is_the_most",8898
"538","want_you_to",8891
"539","on_the_road",8882
"540","but_he_was",8867
"541","the_issue_of",8865
"542","of_their_own",8854
"543","that_was_a",8845
"544","n't_know_if",8843
"545","to_pay_for",8833
"546","on_the_table",8832
"547","would_be_the",8829
"548","in_the_area",8819
"549","he_said_he",8814
"550","could_have_been",8804
"551","will_not_be",8797
"552","all_of_them",8773
"553","of_the_two",8758
"554","just_a_few",8738
"555","to_do_something",8720
"556","will_be_the",8698
"557","and_there_are",8696
"558","that_in_the",8673
"559","the_power_of",8672
"560","up_with_a",8668
"561","across_the_country",8666
"562","that_we_are",8662
"563","to_see_you",8649
"564","had_been_a",8639
"565","to_go_back",8634
"566","it_was_like",8633
"567","you_can_do",8630
"568","back_into_the",8617
"569","that_had_been",8612
"570","to_be_more",8611
"571","want_to_see",8598
"572","in_san_francisco",8584
"573","that_you_can",8582
"574","two_or_three",8567
"575","back_of_the",8557
"576","to_do_this",8547
"577","the_head_of",8541
"578","up_and_down",8526
"579","that_they_have",8524
"580","if_you_are",8516
"581","only_a_few",8496
"582","in_response_to",8482
"583","or_at_least",8482
"584","one_of_these",8478
"585","the_need_to",8478
"586","of_thousands_of",8473
"587","two_years_ago",8444
"588","as_it_is",8439
"589","close_to_the",8429
"590","to_use_the",8421
"591","want_to_get",8420
"592","n't_going_to",8415
"593","to_think_about",8414
"594","at_that_time",8408
"595","do_n't_even",8386
"596","the_only_way",8372
"597","many_of_them",8367
"598","in_the_field",8356
"599","that_have_been",8354
"600","view_of_the",8352
"601","the_work_of",8351
"602","and_i_had",8329
"603","it_would_have",8313
"604","was_trying_to",8306
"605","are_in_the",8284
"606","along_with_the",8283
"607","the_purpose_of",8278
"608","make_sure_that",8265
"609","i_am_not",8260
"610","and_then_the",8258
"611","the_relationship_between",8255
"612","it_was_an",8232
"613","he_was_in",8230
"614","of_his_own",8225
"615","should_not_be",8223
"616","point_of_view",8220
"617","of_the_u.s",8212
"618","of_a_new",8201
"619","i_did_not",8200
"620","nature_of_the",8194
"621","and_all_the",8193
"622","going_to_happen",8192
"623","over_to_the",8184
"624","a_bunch_of",8180
"625","and_you_can",8171
"626","of_people_who",8165
"627","there_has_been",8164
"628","you_going_to",8153
"629","wanted_to_be",8139
"630","and_his_wife",8130
"631","and_then_i",8127
"632","as_one_of",8124
"633","down_on_the",8121
"634","they_have_a",8117
"635","the_only_thing",8109
"636","the_problem_is",8101
"637","we_had_a",8100
"638","of_the_way",8096
"639","i_went_to",8093
"640","there_are_some",8093
"641","to_figure_out",8092
"642","the_man_who",8086
"643","he_is_a",8080
"644","he_would_have",8068
"645","not_to_be",8064
"646","center_of_the",8054
"647","i_would_like",8054
"648","there_were_no",8052
"649","to_the_point",8048
"650","thought_it_was",8041
"651","there_would_be",8026
"652","and_we_have",8023
"653","a_way_that",8013
"654","have_a_lot",7998
"655","that_he_is",7996
"656","and_he_said",7993
"657","are_you_going",7993
"658","appears_to_be",7991
"659","i_was_going",7971
"660","ought_to_be",7960
"661","the_first_place",7957
"662","but_there_are",7955
"663","take_a_look",7950
"664","was_not_a",7934
"665","think_that_the",7925
"666","and_they_were",7922
"667","way_to_the",7902
"668","the_part_of",7899
"669","him_in_the",7891
"670","that_she_had",7883
"671","do_n't_believe",7868
"672","that_has_been",7867
"673","is_the_only",7862
"674","in_the_second",7855
"675","it_as_a",7855
"676","all_of_these",7852
"677","up_at_the",7851
"678","and_she_was",7847
"679","that_i_had",7843
"680","nothing_to_do",7838
"681","the_living_room",7834
"682","involved_in_the",7826
"683","it_seems_to",7823
"684","this_was_the",7813
"685","of_the_past",7805
"686","i_used_to",7798
"687","the_last_time",7797
"688","to_each_other",7756
"689","the_impact_of",7752
"690","he_has_a",7751
"691","on_the_phone",7751
"692","no_matter_what",7748
"693","is_expected_to",7743
"694","that_it_would",7733
"695","and_so_on",7730
"696","to_me_that",7720
"697","talk_about_the",7711
"698","known_as_the",7706
"699","if_you_can",7694
"700","if_they_were",7688
"701","has_not_been",7683
"702","to_work_with",7671
"703","one_of_my",7670
"704","a_handful_of",7665
"705","who_had_been",7663
"706","for_the_last",7656
"707","you_think_that",7651
"708","the_result_of",7650
"709","is_a_good",7636
"710","in_the_region",7627
"711","ca_n't_do",7612
"712","to_believe_that",7607
"713","but_there_is",7588
"714","fact_that_the",7580
"715","here_in_the",7578
"716","on_the_basis",7575
"717","if_it_were",7554
"718","and_i_said",7548
"719","is_to_be",7548
"720","two_of_the",7546
"721","according_to_a",7537
"722","the_one_who",7536
"723","because_it_was",7528
"724","out_to_the",7528
"725","is_likely_to",7519
"726","and_you_know",7518
"727","and_i_would",7503
"728","n't_think_it",7503
"729","that_we_can",7484
"730","for_him_to",7470
"731","a_year_ago",7462
"732","is_part_of",7459
"733","the_way_it",7459
"734","what_it_is",7452
"735","was_n't_a",7449
"736","at_the_beginning",7448
"737","the_people_of",7448
"738","up_with_the",7446
"739","was_the_only",7441
"740","looking_at_the",7411
"741","can_be_a",7407
"742","use_of_the",7399
"743","you_can_get",7399
"744","george_w_bush",7393
"745","and_there_is",7390
"746","do_n't_go",7388
"747","the_context_of",7387
"748","i_have_no",7386
"749","do_with_the",7380
"750","some_sort_of",7380
"751","were_able_to",7379
"752","but_there_was",7365
"753","was_supposed_to",7363
"754","n't_think_that",7362
"755","for_the_past",7360
"756","that_you_have",7356
"757","in_the_west",7348
"758","he_and_his",7338
"759","shook_his_head",7335
"760","ca_n't_get",7324
"761","is_the_first",7324
"762","you_know_that",7319
"763","lot_of_the",7317
"764","of_one_of",7316
"765","a_set_of",7312
"766","due_to_the",7307
"767","a_way_of",7305
"768","over_and_over",7305
"769","and_on_the",7304
"770","be_used_to",7301
"771","to_the_other",7296
"772","the_only_one",7291
"773","in_the_form",7290
"774","are_trying_to",7277
"775","in_love_with",7271
"776","the_absence_of",7247
"777","none_of_the",7243
"778","know_what_i",7238
"779","to_come_to",7221
"780","get_to_the",7218
"781","to_see_what",7213
"782","and_they_are",7210
"783","must_have_been",7209
"784","role_in_the",7202
"785","that_of_the",7200
"786","do_n't_care",7196
"787","new_york_city",7196
"788","first_time_in",7191
"789","n't_have_any",7191
"790","other_side_of",7188
"791","that_is_not",7184
"792","most_of_them",7182
"793","let_me_ask",7180
"794","did_n't_even",7179
"795","when_we_come",7155
"796","n't_seem_to",7140
"797","but_i_was",7133
"798","if_it_was",7131
"799","is_trying_to",7126
"800","and_out_of",7116
"801","she_had_been",7111
"802","on_the_back",7110
"803","i_have_been",7105
"804","i_know_you",7104
"805","has_been_the",7101
"806","the_hands_of",7089
"807","he_was_going",7084
"808","terms_of_the",7068
"809","the_point_of",7067
"810","what_is_it",7065
"811","and_at_the",7064
"812","with_all_the",7064
"813","we_come_back",7062
"814","that_is_a",7059
"815","the_president_of",7056
"816","and_for_the",7054
"817","version_of_the",7050
"818","as_if_it",7044
"819","going_to_make",7044
"820","history_of_the",7041
"821","in_some_cases",7040
"822","not_want_to",7036
"823","as_opposed_to",7033
"824","what_did_you",7033
"825","people_who_have",7031
"826","the_author_of",7030
"827","that_they_had",7028
"828","more_than_one",7022
"829","that_could_be",7013
"830","does_n't_mean",7002
"831","this_is_an",6997
"832","i_tried_to",6995
"833","the_way_the",6993
"834","around_the_country",6992
"835","for_the_rest",6987
"836","in_the_dark",6981
"837","so_that_the",6981
"838","they_do_not",6979
"839","little_bit_of",6971
"840","we_had_to",6971
"841","them_in_the",6966
"842","at_the_moment",6954
"843","and_then_he",6952
"844","i_would_say",6949
"845","the_risk_of",6948
"846","that_he_has",6947
"847","with_respect_to",6941
"848","it_on_the",6935
"849","of_the_great",6934
"850","place_in_the",6931
"851","next_to_the",6929
"852","the_difference_between",6929
"853","will_continue_to",6923
"854","what_happened_to",6916
"855","the_best_of",6914
"856","there_are_many",6914
"857","how_are_you",6911
"858","it_might_be",6899
"859","but_this_is",6896
"860","not_at_all",6895
"861","of_more_than",6895
"862","all_kinds_of",6891
"863","looked_at_the",6891
"864","the_concept_of",6889
"865","i_was_just",6888
"866","up_in_a",6886
"867","he_was_not",6885
"868","deal_with_the",6882
"869","that_i_have",6879
"870","in_my_life",6876
"871","on_the_street",6873
"872","did_n't_get",6866
"873","do_n't_understand",6843
"874","in_the_kitchen",6842
"875","so_i_think",6831
"876","the_future_of",6831
"877","the_death_of",6826
"878","for_the_most",6816
"879","did_n't_think",6811
"880","if_there_is",6807
"881","in_spite_of",6790
"882","in_this_study",6783
"883","it_is_important",6768
"884","the_two_of",6764
"885","i_believe_that",6763
"886","of_those_who",6759
"887","n't_do_it",6747
"888","as_a_whole",6741
"889","in_the_room",6724
"890","bottom_of_the",6719
"891","to_build_a",6719
"892","understanding_of_the",6718
"893","he_has_been",6716
"894","for_all_of",6708
"895","she_wanted_to",6699
"896","because_it_is",6695
"897","an_effort_to",6687
"898","more_than_the",6678
"899","of_the_room",6678
"900","it_is_also",6674
"901","a_list_of",6668
"902","looking_for_a",6668
"903","may_be_a",6641
"904","to_see_a",6641
"905","the_way_he",6639
"906","the_effect_of",6630
"907","come_to_the",6627
"908","for_them_to",6622
"909","and_to_the",6620
"910","turned_out_to",6620
"911","to_find_the",6618
"912","got_to_be",6611
"913","do_n't_do",6608
"914","the_loss_of",6603
"915","there_is_an",6592
"916","to_be_on",6588
"917","may_be_the",6584
"918","to_know_that",6584
"919","the_world_of",6581
"920","the_creation_of",6574
"921","and_a_lot",6564
"922","for_those_who",6559
"923","beginning_of_the",6547
"924","when_it_was",6546
"925","an_opportunity_to",6543
"926","be_on_the",6543
"927","in_the_south",6543
"928","could_be_a",6538
"929","were_in_the",6531
"930","to_become_a",6530
"931","when_they_were",6529
"932","in_a_few",6528
"933","as_many_as",6521
"934","as_if_she",6520
"935","i_need_to",6520
"936","at_least_a",6508
"937","had_to_do",6502
"938","should_have_been",6497
"939","are_a_lot",6494
"940","great_deal_of",6491
"941","in_a_moment",6488
"942","no_more_than",6478
"943","talking_about_the",6465
"944","he_or_she",6459
"945","that_they_can",6459
"946","to_the_next",6455
"947","of_my_life",6453
"948","they_need_to",6453
"949","get_rid_of",6452
"950","to_be_done",6448
"951","which_is_a",6436
"952","of_his_life",6426
"953","why_do_you",6426
"954","and_all_of",6417
"955","are_likely_to",6411
"956","in_charge_of",6410
"957","to_new_york",6400
"958","if_i_had",6397
"959","that_will_be",6388
"960","not_in_the",6382
"961","and_i_did",6375
"962","as_if_they",6373
"963","of_the_last",6372
"964","on_the_same",6370
"965","can_be_used",6366
"966","of_the_old",6365
"967","said_he_was",6362
"968","i_can_not",6360
"969","the_life_of",6360
"970","to_think_of",6351
"971","the_question_is",6341
"972","i_thought_i",6340
"973","and_some_of",6336
"974","that_they_would",6333
"975","if_he_had",6331
"976","we_can_not",6327
"977","a_total_of",6315
"978","the_old_man",6315
"979","the_price_of",6314
"980","to_know_what",6311
"981","appear_to_be",6310
"982","they_have_been",6309
"983","the_subject_of",6307
"984","attention_to_the",6293
"985","if_you_were",6293
"986","being_able_to",6292
"987","to_pick_up",6289
"988","we_do_not",6288
"989","in_and_out",6279
"990","related_to_the",6277
"991","to_ensure_that",6277
"992","is_based_on",6269
"993","the_same_as",6261
"994","the_city_of",6260
"995","back_on_the",6257
"996","which_is_the",6256
"997","in_a_small",6255
"998","to_go_out",6248
"999","at_that_point",6245
"1000","she_had_a",6245
"1001","was_about_to",6244
"1002","a_few_months",6230
"1003","they_did_not",6229
"1004","in_the_center",6223
"1005","seems_to_have",6218
"1006","on_behalf_of",6213
"1007","be_right_back",6211
"1008","think_it_was",6207
"1009","they_had_to",6204
"1010","as_it_was",6198
"1011","the_first_to",6193
"1012","just_want_to",6189
"1013","out_of_it",6187
"1014","she_had_to",6185
"1015","on_their_own",6183
"1016","a_sort_of",6161
"1017","but_i_did",6161
"1018","a_few_weeks",6158
"1019","aware_of_the",6154
"1020","to_the_ground",6152
"1021","is_that_we",6149
"1022","in_such_a",6148
"1023","if_it_is",6145
"1024","to_focus_on",6145
"1025","do_n't_worry",6144
"1026","have_to_say",6137
"1027","want_to_make",6137
"1028","the_last_two",6131
"1029","you_think_you",6131
"1030","i_do_nt",6120
"1031","it_does_not",6113
"1032","what_it_was",6108
"1033","that_he_could",6098
"1034","for_more_information",6091
"1035","the_way_they",6086
"1036","the_front_door",6078
"1037","to_return_to",6069
"1038","found_in_the",6059
"1039","and_then_we",6055
"1040","secretary_of_state",6055
"1041","it_is_to",6053
"1042","to_the_public",6051
"1043","are_you_doing",6047
"1044","think_about_it",6037
"1045","told_me_that",6036
"1046","to_one_of",6035
"1047","had_n't_been",6034
"1048","in_the_senate",6033
"1049","we_are_not",6026
"1050","is_also_a",6025
"1051","of_the_three",6022
"1052","i_could_see",6017
"1053","of_them_are",6016
"1054","it_was_in",6012
"1055","to_do_a",6007
"1056","less_than_a",6002
"1057","came_to_the",5996
"1058","what_about_the",5995
"1059","control_of_the",5987
"1060","a_lack_of",5975
"1061","have_been_the",5972
"1062","the_lives_of",5969
"1063","because_they_are",5965
"1064","to_the_world",5964
"1065","i_want_you",5956
"1066","do_not_have",5953
"1067","was_a_little",5948
"1068","vice_president_of",5947
"1069","and_i_know",5946
"1070","more_or_less",5944
"1071","return_to_the",5939
"1072","seems_to_me",5939
"1073","has_become_a",5935
"1074","and_the_united",5932
"1075","for_joining_us",5932
"1076","he_told_me",5925
"1077","did_not_have",5921
"1078","all_of_a",5919
"1079","out_of_her",5919
"1080","it_looks_like",5917
"1081","know_what_to",5917
"1082","is_that_they",5914
"1083","that_this_was",5914
"1084","could_not_be",5900
"1085","on_the_part",5899
"1086","we_have_the",5894
"1087","the_one_that",5893
"1088","for_a_new",5892
"1089","have_to_have",5891
"1090","at_one_point",5889
"1091","the_university_of",5888
"1092","did_n't_like",5886
"1093","the_best_way",5876
"1094","in_their_own",5873
"1095","to_worry_about",5871
"1096","thanks_very_much",5869
"1097","like_to_see",5868
"1098","and_then_you",5866
"1099","of_a_sudden",5864
"1100","the_study_of",5862
"1101","who_have_been",5852
"1102","i_am_a",5851
"1103","i_told_him",5845
"1104","to_participate_in",5842
"1105","is_n't_that",5840
"1106","the_next_morning",5838
"1107","on_the_side",5837
"1108","focus_on_the",5836
"1109","been_in_the",5835
"1110","an_attempt_to",5834
"1111","as_in_the",5833
"1112","of_the_war",5831
"1113","to_change_the",5821
"1114","at_the_bottom",5820
"1115","he_would_be",5817
"1116","a_very_good",5811
"1117","three_or_four",5809
"1118","one_or_two",5808
"1119","me_ask_you",5804
"1120","at_some_point",5797
"1121","will_be_able",5797
"1122","that_would_have",5791
"1123","for_us_to",5783
"1124","those_who_are",5783
"1125","the_first_thing",5782
"1126","and_he_had",5781
"1127","is_important_to",5781
"1128","to_see_how",5778
