"","String","Count"
"204","would_have_to",14337
"205","the_center_of",14324
"206","based_on_the",14323
"207","in_other_words",14233
"208","has_been_a",14217
"209","and_he_was",14163
"210","the_importance_of",14158
"211","around_the_world",14073
"212","on_the_floor",14059
"213","have_to_do",14042
"214","of_the_first",14017
"215","the_people_who",13983
"216","n't_have_a",13949
"217","didn't_want_to",13939
"218","they_want_to",13928
"219","the_beginning_of",13896
"220","to_have_to",13896
"221","the_development_of",13895
"222","at_this_point",13885
"223","and_a_half",13852
"224","the_other_side",13818
"225","the_most_important",13781
"226","don't_have_to",13779
"227","i_think_he",13760
"228","of_the_people",13756
"229","a_member_of",13713
"230","that_would_be",13670
"231","a_chance_to",13669
"232","on_the_ground",13610
"233","new_york_times",13476
"234","all_over_the",13473
"235","if_you_want",13433
"236","a_way_to",13416
"237","to_talk_to",13413
"238","i_think_i",13409
"239","a_result_of",13363
"240","in_this_case",13341
"241","you_don't_have",13322
"242","the_edge_of",13289
"243","the_size_of",13281
"244","in_a_way",13240
"245","all_the_way",13214
"246","there_will_be",13200
"247","is_in_the",13169
"248","and_it_is",13134
"249","the_role_of",13132
"250","don't_know_what",13128
"251","a_part_of",13101
"252","that_we_have",13095
"253","if_you_have",13078
"254","and_i_don't",13070
"255","of_the_day",12985
"256","you_need_to",12973
"257","to_make_it",12928
"258","has_to_be",12896
"259","for_more_than",12880
"260","that_they_were",12797
"261","it_was_not",12794
"262","i_was_a",12775
"263","that_was_the",12749
"264","the_american_people",12728
"265","go_back_to",12714
"266","people_who_are",12648
"267","for_a_while",12632
"268","what_are_you",12628
"269","by_the_way",12625
"270","on_top_of",12621
"271","the_history_of",12616
"272","first_of_all",12594
"273","for_a_long",12553
"274","if_you_don't",12543
"275","more_likely_to",12532
"276","that_they_are",12524
"277","men_and_women",12508
"278","in_the_end",12502
"279","the_middle_east",12448
"280","well_as_the",12433
"281","that_kind_of",12380
"282","when_it_comes",12348
"283","is_not_the",12324
"284","of_the_nation",12296
"285","the_state_of",12268
"286","the_federal_government",12263
"287","in_the_u.s",12238
"288","you_very_much",12230
"289","that_i_was",12226
"290","i_had_a",12217
"291","more_and_more",12199
"292","were_going_to",12198
"293","out_in_the",12157
"294","he_wanted_to",12153
"295","thank_you_very",12102
"296","whether_or_not",12097
"297","the_case_of",12095
"298","in_the_case",12089
"299","do_you_know",12086
"300","and_that_is",12083
"301","been_able_to",12069
"302","people_in_the",12063
"303","get_out_of",12033
"304","may_not_be",12033
"305","it_has_been",12027
"306","the_amount_of",12021
"307","one_of_his",11999
"308","middle_of_the",11988
"309","of_the_state",11965
"310","he_had_a",11934
"311","it_comes_to",11925
"312","over_the_past",11912
"313","in_the_future",11902
"314","the_united_nations",11877
"315","some_kind_of",11831
"316","want_to_do",11769
"317","he_had_been",11741
"318","that_she_was",11703
"319","of_the_house",11673
"320","the_name_of",11638
"321","that_this_is",11613
"322","a_few_years",11597
"323","of_the_other",11596
"324","take_care_of",11596
"325","to_find_out",11593
"326","was_the_first",11588
"327","i_think_you",11527
"328","will_be_a",11526
"329","in_the_next",11525
"330","the_right_to",11509
"331","what_kind_of",11504
"332","out_to_be",11489
"333","the_next_day",11486
"334","that_there_are",11458
"335","and_the_other",11453
"336","in_the_late",11428
"337","there_are_a",11427
"338","of_the_national",11382
"339","a_pair_of",11336
"340","it_in_the",11316
"341","the_cost_of",11316
"342","of_all_the",11268
"343","a_piece_of",11264
"344","supposed_to_be",11254
"345","the_need_for",11241
"346","back_in_the",11239
"347","do_you_have",11223
"348","of_the_things",11198
"349","over_the_years",11173
"350","and_if_you",11162
"351","the_ability_to",11120
"352","in_the_air",11093
"353","to_keep_the",11090
"354","he_did_not",11067
"355","that_can_be",11065
"356","used_to_be",11052
"357","what_to_do",11042
"358","this_kind_of",10999
"359","of_the_city",10992
"360","united_states_and",10979
"361","all_of_us",10976
"362","the_nature_of",10936
"363","it_to_the",10861
"364","the_way_to",10857
"365","down_to_the",10856
"366","went_to_the",10828
"367","it_can_be",10809
"368","have_been_a",10792
"369","but_i_don't",10777
"370","a_look_at",10775
"371","in_the_back",10771
"372","there_are_no",10762
"373","i_would_have",10761
"374","a_great_deal",10758
"375","it_may_be",10752
"376","seem_to_be",10748
"377","the_face_of",10736
"378","will_have_to",10716
"379","the_age_of",10707
"380","parts_of_the",10697
"381","the_process_of",10683
"382","that_there_was",10678
"383","and_i_have",10599
"384","do_you_want",10547
"385","the_course_of",10519
"386","the_same_thing",10518
"387","of_the_time",10484
"388","half_of_the",10463
"389","likely_to_be",10459
"390","the_side_of",10433
"391","any_of_the",10415
"392","he_had_to",10402
"393","out_of_a",10380
"394","a_lot_more",10376
"395","to_take_the",10364
"396","it_had_been",10357
"397","the_presence_of",10356
"398","to_the_united",10343
"399","in_the_new",10342
"400","the_majority_of",10340
"401","i_was_in",10335
"402","it_was_just",10332
"403","the_time_of",10277
"404","that_is_the",10263
"405","at_the_top",10254
"406","n't_know_how",10246
"407","in_the_house",10241
"408","each_of_the",10216
"409","the_bottom_of",10183
"410","to_be_an",10179
"411","want_to_go",10157
"412","chairman_of_the",10143
"413","of_new_york",10138
"414","trying_to_get",10127
"415","to_tell_you",10122
"416","seemed_to_be",10102
"417","to_find_a",10071
"418","needs_to_be",10056
"419","thank_you_for",10055
"420","was_able_to",10044
"421","but_in_the",10032
"422","as_if_he",10008
"423","the_heart_of",9984
"424","i_don't_have",9979
"425","in_the_way",9971
"426","going_to_take",9945
"427","i_think_they",9934
"428","up_on_the",9934
"429","going_to_go",9910
"430","for_the_next",9905
"431","they_have_to",9896
"432","for_a_few",9884
"433","of_the_same",9882
"434","the_bush_administration",9854
"435","and_there_was",9825
"436","edge_of_the",9813
"437","may_have_been",9774
"438","head_of_the",9769
"439","know_how_to",9768
"440","a_man_who",9759
"441","to_get_to",9757
"442","you_can_see",9750
"443","the_story_of",9720
"444","you_look_at",9710
"445","between_the_two",9709
"446","i_do_not",9702
"447","the_sound_of",9699
"448","the_things_that",9670
"449","she_was_a",9664
"450","to_have_the",9617
"451","out_of_his",9615
"452","the_possibility_of",9612
"453","to_do_so",9609
"454","n't_have_the",9602
"455","in_one_of",9594
"456","have_to_go",9589
"457","when_she_was",9584
"458","come_up_with",9558
"459","is_a_very",9541
"460","it_could_be",9540
"461","this_is_what",9539
"462","the_lack_of",9526
"463","i_didn't_know",9518
"464","is_on_the",9502
"465","i_think_there",9489
"466","in_the_process",9466
"467","to_do_is",9465
"468","in_recent_years",9450
"469","some_of_them",9433
"470","the_basis_of",9405
"471","there_have_been",9398
"472","at_least_one",9390
"473","in_the_city",9387
"474","want_to_know",9362
"475","in_the_face",9360
"476","some_of_these",9349
"477","the_form_of",9330
"478","the_effects_of",9326
"479","a_bit_of",9320
"480","to_create_a",9301
"481","be_in_the",9294
"482","i_know_that",9293
"483","the_level_of",9260
"484","over_the_next",9247
"485","and_that_the",9234
"486","this_was_a",9229
"487","for_me_to",9227
"488","on_the_way",9222
"489","to_have_been",9196
"490","the_question_of",9195
"491","all_of_this",9181
"492","to_do_the",9178
"493","back_and_forth",9154
"494","in_los_angeles",9152
"495","would_not_be",9139
"496","and_that_was",9134
"497","out_on_the",9133
"498","his_or_her",9132
"499","a_few_days",9129
"500","the_same_way",9123
"501","a_little_more",9107
"502","was_on_the",9096
"503","the_idea_that",9087
"504","of_the_best",9078
"505","it_should_be",9069
"506","is_that_it",9068
"507","a_few_minutes",9053
"508","but_if_you",9051
"509","he_wants_to",9046
"510","a_time_when",9038
"511","to_see_if",9023
"512","in_favor_of",9021
"513","the_results_of",9019
"514","no_matter_how",9014
"515","in_the_state",8983
"516","the_quality_of",8982
"517","kind_of_a",8979
"518","might_have_been",8962
"519","to_get_out",8961
"520","and_one_of",8957
"521","he_was_the",8951
"522","over_the_last",8946
"523","they_are_not",8943
"524","the_value_of",8939
"525","that_he_would",8936
"526","what_is_the",8932
"527","by_the_end",8930
"528","the_opportunity_to",8915
"529","is_the_most",8898
"530","want_you_to",8891
"531","on_the_road",8882
"532","but_he_was",8867
"533","the_issue_of",8865
"534","of_their_own",8854
"535","that_was_a",8845
"536","n't_know_if",8843
"537","to_pay_for",8833
"538","on_the_table",8832
"539","would_be_the",8829
"540","in_the_area",8819
"541","he_said_he",8814
"542","could_have_been",8804
"543","will_not_be",8797
"544","all_of_them",8773
"545","of_the_two",8758
"546","just_a_few",8738
"547","to_do_something",8720
"548","will_be_the",8698
"549","and_there_are",8696
"550","that_in_the",8673
"551","the_power_of",8672
"552","up_with_a",8668
"553","across_the_country",8666
"554","that_we_are",8662
"555","to_see_you",8649
"556","had_been_a",8639
"557","to_go_back",8634
"558","it_was_like",8633
"559","you_can_do",8630
"560","back_into_the",8617
"561","that_had_been",8612
"562","to_be_more",8611
"563","want_to_see",8598
"564","in_san_francisco",8584
"565","that_you_can",8582
"566","two_or_three",8567
"567","back_of_the",8557
"568","to_do_this",8547
"569","the_head_of",8541
"570","up_and_down",8526
"571","that_they_have",8524
"572","if_you_are",8516
"573","only_a_few",8496
"574","in_response_to",8482
"575","or_at_least",8482
"576","one_of_these",8478
"577","the_need_to",8478
"578","of_thousands_of",8473
"579","we_don't_have",8467
"580","two_years_ago",8444
"581","as_it_is",8439
"582","close_to_the",8429
"583","to_use_the",8421
"584","want_to_get",8420
"585","n't_going_to",8415
"586","to_think_about",8414
"587","at_that_time",8408
"588","the_only_way",8372
"589","many_of_them",8367
"590","in_the_field",8356
"591","that_have_been",8354
"592","view_of_the",8352
"593","the_work_of",8351
"594","and_i_had",8329
"595","it_would_have",8313
"596","was_trying_to",8306
"597","are_in_the",8284
"598","along_with_the",8283
"599","the_purpose_of",8278
"600","make_sure_that",8265
"601","i_am_not",8260
"602","and_then_the",8258
"603","the_relationship_between",8255
"604","it_was_an",8232
"605","he_was_in",8230
"606","of_his_own",8225
"607","should_not_be",8223
"608","point_of_view",8220
"609","of_the_u.s",8212
"610","of_a_new",8201
"611","i_did_not",8200
"612","nature_of_the",8194
"613","and_all_the",8193
"614","going_to_happen",8192
"615","over_to_the",8184
"616","a_bunch_of",8180
"617","and_you_can",8171
"618","of_people_who",8165
"619","there_has_been",8164
"620","you_going_to",8153
"621","wanted_to_be",8139
"622","and_his_wife",8130
"623","and_then_i",8127
"624","as_one_of",8124
"625","down_on_the",8121
"626","they_have_a",8117
"627","the_only_thing",8109
"628","the_problem_is",8101
"629","we_had_a",8100
"630","of_the_way",8096
"631","i_went_to",8093
"632","there_are_some",8093
"633","to_figure_out",8092
"634","the_man_who",8086
"635","he_is_a",8080
"636","he_would_have",8068
"637","not_to_be",8064
"638","center_of_the",8054
"639","i_would_like",8054
"640","there_were_no",8052
"641","to_the_point",8048
"642","thought_it_was",8041
"643","there_would_be",8026
"644","and_we_have",8023
"645","a_way_that",8013
"646","have_a_lot",7998
"647","that_he_is",7996
"648","and_he_said",7993
"649","are_you_going",7993
"650","appears_to_be",7991
"651","i_was_going",7971
"652","ought_to_be",7960
"653","the_first_place",7957
"654","but_there_are",7955
"655","take_a_look",7950
"656","was_not_a",7934
"657","think_that_the",7925
"658","and_they_were",7922
"659","way_to_the",7902
"660","the_part_of",7899
"661","him_in_the",7891
"662","that_she_had",7883
"663","that_has_been",7867
"664","is_the_only",7862
"665","in_the_second",7855
"666","it_as_a",7855
"667","all_of_these",7852
"668","up_at_the",7851
"669","and_she_was",7847
"670","that_i_had",7843
"671","nothing_to_do",7838
"672","the_living_room",7834
"673","involved_in_the",7826
"674","it_seems_to",7823
"675","this_was_the",7813
"676","of_the_past",7805
"677","i_used_to",7798
"678","the_last_time",7797
"679","to_each_other",7756
"680","the_impact_of",7752
"681","he_has_a",7751
"682","on_the_phone",7751
"683","no_matter_what",7748
"684","is_expected_to",7743
"685","that_it_would",7733
"686","and_so_on",7730
"687","to_me_that",7720
"688","talk_about_the",7711
"689","known_as_the",7706
"690","if_you_can",7694
"691","if_they_were",7688
"692","has_not_been",7683
"693","to_work_with",7671
"694","one_of_my",7670
"695","a_handful_of",7665
"696","who_had_been",7663
"697","for_the_last",7656
"698","you_think_that",7651
"699","the_result_of",7650
"700","is_a_good",7636
"701","in_the_region",7627
"702","to_believe_that",7607
"703","but_there_is",7588
"704","fact_that_the",7580
"705","here_in_the",7578
"706","on_the_basis",7575
"707","if_it_were",7554
"708","and_i_said",7548
"709","is_to_be",7548
"710","two_of_the",7546
"711","according_to_a",7537
"712","the_one_who",7536
"713","because_it_was",7528
"714","out_to_the",7528
"715","is_likely_to",7519
"716","and_you_know",7518
"717","don't_know_if",7505
"718","and_i_would",7503
"719","n't_think_it",7503
"720","that_we_can",7484
"721","for_him_to",7470
"722","a_year_ago",7462
"723","is_part_of",7459
"724","the_way_it",7459
"725","what_it_is",7452
"726","at_the_beginning",7448
"727","the_people_of",7448
"728","up_with_the",7446
"729","was_the_only",7441
"730","don't_know_how",7433
"731","you_don't_want",7431
"732","looking_at_the",7411
"733","can_be_a",7407
"734","use_of_the",7399
"735","you_can_get",7399
"736","george_w_bush",7393
"737","and_there_is",7390
"738","the_context_of",7387
"739","i_have_no",7386
"740","do_with_the",7380
"741","some_sort_of",7380
"742","were_able_to",7379
"743","we_don't_know",7371
"744","but_there_was",7365
"745","was_supposed_to",7363
"746","n't_think_that",7362
"747","for_the_past",7360
"748","that_you_have",7356
"749","in_the_west",7348
"750","he_and_his",7338
"751","shook_his_head",7335
"752","is_the_first",7324
"753","you_know_that",7319
"754","lot_of_the",7317
"755","of_one_of",7316
"756","a_set_of",7312
"757","due_to_the",7307
"758","a_way_of",7305
"759","over_and_over",7305
"760","and_on_the",7304
"761","be_used_to",7301
"762","to_the_other",7296
"763","the_only_one",7291
"764","in_the_form",7290
"765","are_trying_to",7277
"766","in_love_with",7271
"767","the_absence_of",7247
"768","none_of_the",7243
"769","know_what_i",7238
"770","to_come_to",7221
"771","get_to_the",7218
"772","to_see_what",7213
"773","and_they_are",7210
"774","must_have_been",7209
"775","role_in_the",7202
"776","that_of_the",7200
"777","new_york_city",7196
"778","first_time_in",7191
"779","n't_have_any",7191
"780","other_side_of",7188
"781","that_is_not",7184
"782","most_of_them",7182
"783","let_me_ask",7180
"784","when_we_come",7155
"785","n't_seem_to",7140
"786","but_i_was",7133
"787","if_it_was",7131
"788","is_trying_to",7126
"789","and_out_of",7116
"790","she_had_been",7111
"791","on_the_back",7110
"792","i_have_been",7105
"793","i_know_you",7104
"794","has_been_the",7101
"795","the_hands_of",7089
"796","he_was_going",7084
"797","terms_of_the",7068
"798","the_point_of",7067
"799","what_is_it",7065
"800","and_at_the",7064
"801","with_all_the",7064
"802","we_come_back",7062
"803","that_is_a",7059
"804","the_president_of",7056
"805","and_for_the",7054
"806","version_of_the",7050
"807","as_if_it",7044
"808","going_to_make",7044
"809","history_of_the",7041
"810","in_some_cases",7040
"811","not_want_to",7036
"812","as_opposed_to",7033
"813","what_did_you",7033
"814","people_who_have",7031
"815","the_author_of",7030
"816","that_they_had",7028
"817","more_than_one",7022
"818","that_could_be",7013
"819","this_is_an",6997
"820","i_tried_to",6995
"821","the_way_the",6993
"822","around_the_country",6992
"823","for_the_rest",6987
"824","in_the_dark",6981
"825","so_that_the",6981
"826","they_do_not",6979
"827","little_bit_of",6971
"828","we_had_to",6971
"829","them_in_the",6966
"830","at_the_moment",6954
"831","and_then_he",6952
"832","i_would_say",6949
"833","the_risk_of",6948
"834","that_he_has",6947
"835","with_respect_to",6941
"836","it_on_the",6935
"837","of_the_great",6934
"838","place_in_the",6931
"839","next_to_the",6929
"840","the_difference_between",6929
"841","will_continue_to",6923
"842","what_happened_to",6916
"843","the_best_of",6914
"844","there_are_many",6914
"845","how_are_you",6911
"846","it_might_be",6899
"847","but_this_is",6896
"848","not_at_all",6895
"849","of_more_than",6895
"850","all_kinds_of",6891
"851","looked_at_the",6891
"852","the_concept_of",6889
"853","i_was_just",6888
"854","up_in_a",6886
"855","he_was_not",6885
"856","deal_with_the",6882
"857","that_i_have",6879
"858","in_my_life",6876
"859","on_the_street",6873
"860","don't_have_a",6867
"861","in_the_kitchen",6842
"862","so_i_think",6831
"863","the_future_of",6831
"864","the_death_of",6826
"865","for_the_most",6816
"866","if_there_is",6807
"867","in_spite_of",6790
"868","in_this_study",6783
"869","it_is_important",6768
"870","the_two_of",6764
"871","i_believe_that",6763
"872","of_those_who",6759
"873","n't_do_it",6747
"874","as_a_whole",6741
"875","in_the_room",6724
"876","bottom_of_the",6719
"877","to_build_a",6719
"878","understanding_of_the",6718
"879","he_has_been",6716
"880","for_all_of",6708
"881","she_wanted_to",6699
"882","because_it_is",6695
"883","an_effort_to",6687
"884","more_than_the",6678
"885","of_the_room",6678
"886","it_is_also",6674
"887","a_list_of",6668
"888","looking_for_a",6668
"889","may_be_a",6641
"890","to_see_a",6641
"891","the_way_he",6639
"892","why_don't_you",6639
"893","the_effect_of",6630
"894","come_to_the",6627
"895","for_them_to",6622
"896","and_to_the",6620
"897","turned_out_to",6620
"898","to_find_the",6618
"899","got_to_be",6611
"900","the_loss_of",6603
"901","there_is_an",6592
"902","to_be_on",6588
"903","don't_think_that",6587
"904","may_be_the",6584
"905","to_know_that",6584
"906","the_world_of",6581
"907","the_creation_of",6574
"908","and_a_lot",6564
"909","for_those_who",6559
"910","beginning_of_the",6547
"911","when_it_was",6546
"912","an_opportunity_to",6543
"913","be_on_the",6543
"914","in_the_south",6543
"915","could_be_a",6538
"916","were_in_the",6531
"917","to_become_a",6530
"918","when_they_were",6529
"919","in_a_few",6528
"920","as_many_as",6521
"921","as_if_she",6520
"922","i_need_to",6520
"923","at_least_a",6508
"924","had_to_do",6502
"925","should_have_been",6497
"926","are_a_lot",6494
"927","great_deal_of",6491
"928","in_a_moment",6488
"929","i_didn't_want",6483
"930","no_more_than",6478
"931","talking_about_the",6465
"932","he_or_she",6459
"933","that_they_can",6459
"934","to_the_next",6455
"935","of_my_life",6453
"936","they_need_to",6453
"937","get_rid_of",6452
"938","to_be_done",6448
"939","which_is_a",6436
"940","of_his_life",6426
"941","why_do_you",6426
"942","and_all_of",6417
"943","are_likely_to",6411
"944","in_charge_of",6410
"945","to_new_york",6400
"946","if_i_had",6397
"947","that_will_be",6388
"948","not_in_the",6382
"949","you_don't_know",6382
"950","and_i_did",6375
"951","as_if_they",6373
"952","of_the_last",6372
"953","on_the_same",6370
"954","don't_think_it",6370
"955","can_be_used",6366
"956","of_the_old",6365
"957","said_he_was",6362
"958","i_can_not",6360
"959","the_life_of",6360
"960","to_think_of",6351
"961","the_question_is",6341
"962","i_thought_i",6340
"963","and_some_of",6336
"964","that_they_would",6333
"965","if_he_had",6331
"966","we_can_not",6327
"967","a_total_of",6315
"968","the_old_man",6315
"969","the_price_of",6314
"970","to_know_what",6311
"971","appear_to_be",6310
"972","they_have_been",6309
"973","the_subject_of",6307
"974","attention_to_the",6293
"975","if_you_were",6293
"976","being_able_to",6292
"977","to_pick_up",6289
"978","we_do_not",6288
"979","in_and_out",6279
"980","related_to_the",6277
"981","to_ensure_that",6277
"982","is_based_on",6269
"983","the_same_as",6261
"984","the_city_of",6260
"985","back_on_the",6257
"986","which_is_the",6256
"987","in_a_small",6255
"988","to_go_out",6248
"989","at_that_point",6245
"990","she_had_a",6245
"991","was_about_to",6244
"992","a_few_months",6230
"993","they_did_not",6229
"994","in_the_center",6223
"995","seems_to_have",6218
"996","on_behalf_of",6213
"997","be_right_back",6211
"998","think_it_was",6207
"999","they_had_to",6204
"1000","as_it_was",6198
"1001","the_first_to",6193
"1002","just_want_to",6189
"1003","out_of_it",6187
"1004","she_had_to",6185
"1005","on_their_own",6183
"1006","a_sort_of",6161
"1007","but_i_did",6161
"1008","a_few_weeks",6158
"1009","aware_of_the",6154
"1010","to_the_ground",6152
"1011","is_that_we",6149
"1012","in_such_a",6148
"1013","if_it_is",6145
"1014","to_focus_on",6145
"1015","have_to_say",6137
"1016","want_to_make",6137
"1017","the_last_two",6131
"1018","you_think_you",6131
"1019","i_do_nt",6120
"1020","it_does_not",6113
"1021","what_it_was",6108
"1022","that_he_could",6098
"1023","for_more_information",6091
"1024","the_way_they",6086
"1025","the_front_door",6078
"1026","to_return_to",6069
"1027","found_in_the",6059
"1028","and_then_we",6055
"1029","secretary_of_state",6055
"1030","it_is_to",6053
"1031","to_the_public",6051
"1032","are_you_doing",6047
"1033","think_about_it",6037
"1034","told_me_that",6036
"1035","to_one_of",6035
"1036","in_the_senate",6033
"1037","we_are_not",6026
"1038","is_also_a",6025
"1039","of_the_three",6022
"1040","i_could_see",6017
"1041","of_them_are",6016
"1042","it_was_in",6012
"1043","to_do_a",6007
"1044","less_than_a",6002
"1045","came_to_the",5996
"1046","what_about_the",5995
"1047","control_of_the",5987
"1048","a_lack_of",5975
"1049","have_been_the",5972
"1050","the_lives_of",5969
"1051","because_they_are",5965
"1052","to_the_world",5964
"1053","i_want_you",5956
"1054","do_not_have",5953
"1055","was_a_little",5948
"1056","vice_president_of",5947
"1057","and_i_know",5946
"1058","more_or_less",5944
"1059","return_to_the",5939
"1060","seems_to_me",5939
"1061","has_become_a",5935
"1062","and_the_united",5932
"1063","for_joining_us",5932
"1064","he_told_me",5925
"1065","did_not_have",5921
"1066","all_of_a",5919
"1067","out_of_her",5919
"1068","it_looks_like",5917
"1069","know_what_to",5917
"1070","is_that_they",5914
"1071","that_this_was",5914
"1072","could_not_be",5900
"1073","on_the_part",5899
"1074","we_have_the",5894
"1075","the_one_that",5893
"1076","for_a_new",5892
"1077","have_to_have",5891
"1078","at_one_point",5889
"1079","the_university_of",5888
"1080","the_best_way",5876
"1081","in_their_own",5873
"1082","to_worry_about",5871
"1083","thanks_very_much",5869
"1084","like_to_see",5868
"1085","and_then_you",5866
"1086","of_a_sudden",5864
"1087","the_study_of",5862
"1088","who_have_been",5852
"1089","i_am_a",5851
"1090","i_told_him",5845
"1091","to_participate_in",5842
"1092","the_next_morning",5838
"1093","on_the_side",5837
"1094","focus_on_the",5836
"1095","been_in_the",5835
"1096","an_attempt_to",5834
"1097","as_in_the",5833
"1098","of_the_war",5831
"1099","to_change_the",5821
"1100","at_the_bottom",5820
"1101","he_would_be",5817
"1102","a_very_good",5811
"1103","three_or_four",5809
"1104","one_or_two",5808
"1105","me_ask_you",5804
"1106","at_some_point",5797
"1107","will_be_able",5797
"1108","that_would_have",5791
"1109","for_us_to",5783
"1110","those_who_are",5783
"1111","the_first_thing",5782
"1112","and_he_had",5781
"1113","is_important_to",5781
"1114","to_see_how",5778
"1115","i_think_this",5764
"1116","out_of_my",5764
"1117","was_a_very",5761
"1118","to_meet_the",5755
"1119","out_into_the",5754
"1120","would_not_have",5753
"1121","out_the_window",5750
"1122","many_of_these",5740
"1123","and_you_have",5736
"1124","with_the_same",5733
"1125","believe_that_the",5731
"1126","that_if_you",5731
"1127","and_by_the",5724
"1128","on_to_the",5723
"1129","grew_up_in",5722
